count	title	artist	genre	R0	r	infper	i0	beta	gamma	N	Extracted.s0	Calculated.s0	Z	SIR.rel.fit.goodness	spline.rel.fit.goodness
7010	Happiness	Alexis Jordan	Pop	1.70774955607879	0.0626429403293885	11.2981535087164	0.237078220772141	0.151152978649235	0.0885100383198467	708.107486093525	708.107486093525	10091.4907184761	0.694644646223149	0.936620074373075	0.803769765239504
7002	Rumour Has It	Adele	Pop	1841.9612837272	23.3530352373376	78.8317777546885	2.20665740749167e-10	23.3657204770782	0.0126852397406517	84.7144680007276	84.7144680007276	7002	1	1.08000081526628	2.83117806090972
7000	Monster	Lady Gaga	Pop	1.76210770049692	0.0664708401175041	11.465293640786	0.240976059659621	0.153690586190353	0.0872197460728487	685.792588661639	685.792588661639	9754.29708975796	0.717632437846293	0.917559618288894	0.87367977254404
6986	Your Song	Ellie Goulding	Pop	3546.68337914977	14.5351753556964	243.938121995907	0.525266901507805	14.5392747559534	0.00409940025699131	28.3178381575222	28.3178381575222	6986	1	2.21534979166025	5.49314203044861
6956	Dance In The Dark	Lady Gaga	Metal	3.24292251941002	0.243350932332927	9.21682320222834	0.0103368850477184	0.351848185460038	0.108497253127111	828.59483479606	828.59483479606	7285.42298895773	0.954783272095934	1.51132677511965	0.841928505780902
6953	One And Only	Adele	Pop	9972.3300627487	542.589069823689	18.3773146517471	2.25270895259386e-232	542.643484737889	0.0544149141999337	339.275830815361	339.275830815361	6953	1	0.953312407417453	2.92733551517318
6873	Right Now (Na Na Na)	Akon	Pop	10839.1148856671	589.269066025056	18.3924721499063	3.42804308695844e-252	589.32343609515	0.0543700700944161	334.728215764216	334.728215764216	6873	1	0.964315122107624	6.03884214547956
6865	Don\'t You Remember	Adele	Pop	1.00763351650602	0.104006193968976	0.0733948259687271	2.53599969483783e-05	13.7289448296446	13.6249386356756	4851207.68083503	4851207.68083503	454244.176332009	0.0151130170901351	1.03959277085547	2.93780886838109
6802	Shine	Various Artists	Rap/Hip Hop	131172.341003198	1044.70687628607	125.558033531388	5.72628843327443e-309	1044.71484073065	0.00796444458291084	53.1558495706492	53.1558495706492	6802	1	0.989887956688192	1.34163999739184
6797	F**k You	Lily Allen	Pop	9.67836127349217	0.499968112930314	17.3578295276238	0.0207057538309142	0.557579002495082	0.0576108895647677	369.799403637993	369.799403637993	6797.42594053726	0.999937337965725	0.786696254959283	1.2555410326074
6778	Lovesong	Adele	Indie/Alternative	9.55613798241941	0.238327357675637	35.900779775624	0.229092597195351	0.26618190585676	0.0278545481811229	179.39789289579	179.39789289579	6778.48000771084	0.999929186527024	1.83338093372853	2.95761828018762
6752	He Won\'t Go	Adele	Rock	27853.2984408486	268.196395520297	103.850383174672	1.18449556702116e-113	268.206024757758	0.00962923746095425	64.369626074249	64.369626074249	6752	1	1.54661969422359	2.96496895442266
6730	Take It All	Adele	Indie/Alternative	10.220034198724	0.232093806445175	39.7254641988991	0.26243533422591	0.257266577114213	0.0251727706690388	178.090588464392	178.090588464392	6730.24529472235	0.999963553375604	2.74374597763927	2.97146050594683
6720	Disturbia	Rihanna	Pop	10426.9427449291	598.620558251143	17.4166132472768	3.44072897698642e-256	598.67797469519	0.0574164440469708	345.208012192077	345.208012192077	6720	1	0.958042571009836	2.78417462329061
6693	Sigh No More	Mumford \& Sons	Pop	6.84230315853012	0.267725368201339	21.8220006485769	0.999999996651191	0.313550680742754	0.045825312541415	272.45271097487	272.45271097487	6700.20625584253	0.998924472536014	1.84120015953446	0.95849877753283
6691	So Happy I Could Die	Lady Gaga	Pop	10100.953132294	580.56151441762	17.3968698948733	1.66264692586293e-248	580.618996022417	0.0574816047968888	343.902549240889	343.902549240889	6691	1	0.957926685929542	0.839627750618861
6690	I\'ll Be Waiting	Adele	Pop	10833.109124479	620.820315409706	17.4480584085436	1.2436397018899e-265	620.877628376948	0.0573129672416928	343.05139213614	343.05139213614	6690	1	0.956772260184331	2.97255948731432
6682	Teeth	Lady Gaga	Indie/Alternative	10.1351930613007	0.23118102159232	39.5153243911618	0.267525283309891	0.256487659343816	0.0253066377514964	177.685796728524	177.685796728524	6682.26511842937	0.999960325065727	2.71265422277182	0.781480868392462
6682	Up All Night	Take That	Pop	10246.6897668017	591.83070395544	17.3118591149896	2.66113747430622e-253	591.888467826631	0.0577638711912889	345.092750378398	345.092750378398	6682	1	0.958573293728403	0.890338666877363
6670	Paradise City	Guns N\' Roses	Pop	8921.16443232812	514.880723976831	17.3247201088257	1.44209250053988e-220	514.938444967053	0.0577209902219761	344.136560025701	344.136560025701	6670	1	0.95958967432935	1.06948434791177
6663	SOS	Take That	Soul/R\&B/Funk	9.94371263774639	1.20041486446755	7.450518068779	6.98247278828407e-08	1.33463371888392	0.134218854416372	781.212335122434	781.212335122434	6663.32018329158	0.999951948385673	0.937332154778287	3.44160411133108
6662	Happy Now	Take That	Pop	28.4484002872107	1.2603656659919	21.7781244188438	0.19741726326053	1.30628330245902	0.0459176364671117	169.154113126246	169.154113126246	6662.00000000294	0.999999999999558	4.99374152281856	3.03620589344749
6662	Playing With Fire	N-Dubz	Soul/R\&B/Funk	23912.0748463699	279.526807679332	85.5412582602821	1.90850519089785e-239	279.538497944595	0.0116902652630761	75.7492596354924	75.7492596354924	6662	1	0.972820925816981	0.978789591158417
6651	Love Goes Down	Plan B	Pop	9.42196271198864	1.98504698142797	4.24270195657041	6.5510664062249e-10	2.22074583801425	0.235698856586276	1413.88860310454	1413.88860310454	6651.53870016224	0.999919011196278	0.901047424208189	1.39734010051716
6646	Katy On A Mission	Various Artists	Indie/Alternative	10.0294456113513	0.228053475260914	39.5935453341406	0.270180954229153	0.253310117260531	0.0252566419996171	176.445974060431	176.445974060431	6646.29311544427	0.999955897905919	2.76048959818887	1.63228498821679
6642	White Blank Page	Mumford \& Sons	Rap/Hip Hop	133963.812191783	1044.74662031396	128.225169229574	5.65889907204178e-309	1044.75441909485	0.00779878089464327	50.857389404575	50.857389404575	6642	1	1.10691413847901	0.964068542936604
6640	Bohemian Rhapsody (2009 Digital Remaster)	Queen	Indie/Alternative	10.3371596645267	0.236134336511662	39.541727825193	0.257346304750073	0.261424076110822	0.0252897395991602	176.601096982284	176.601096982284	6640.21525650753	0.999967582902178	2.72586306622927	2.53374714943998
6639	Awake My Soul	Mumford \& Sons	Pop	14865.7549759953	41.4521930634853	358.599964861437	2.21056826775764e-117	41.4549816861791	0.00278862269377634	20.8909527736246	20.8909527736246	6639	1	2.21639712254927	0.965210434149598
6629	Eight Letters	Take That	Indie/Alternative	10.2980215926541	0.235450421502332	39.4903586637326	0.259600207653988	0.260773058060667	0.0253226365583351	176.460344460975	176.460344460975	6629.2234804194	0.999966288597742	2.70400067095181	3.35086054254523
6610	Born This Way	Lady Gaga	Indie/Alternative	9.37101249695714	0.239152343818942	35.0028453130892	0.222435038948778	0.267721449874616	0.0285691060556741	179.324554290323	179.324554290323	6610.56338632885	0.999914774839007	1.75602509852285	0.700196563070306
6598	Wait	Take That	Pop	1.00142087038131	0.288825271974076	0.00491948080444106	9.11694290018363e-11	203.562308745525	203.273483473551	413129412.584723	413129412.584723	2326215.99980205	0.00283636601268389	1.19229878010822	3.39644475386615
6588	Pretty Things	Take That	Rock	65609.8082440456	638.421475504331	102.767232559364	4.65874172110214e-262	638.431206232454	0.00973072812311404	62.9704932290799	62.9704932290799	6588	1	3.19812743969978	3.38741275813071
6571	I Gave You All	Mumford \& Sons	Pop	10585.0732847806	602.66193502654	17.5622063874243	6.60078272870581e-258	602.718875480259	0.0569404537186207	334.775756779721	334.775756779721	6571	1	0.95596187478141	0.93043736839738
6567	What Do You Want From Me?	Take That	Dance	13.0574974942216	0.198458217801879	60.7558489024554	0.0819730158453801	0.214917538477417	0.0164593206755372	112.39512222516	112.39512222516	6567.01401460739	0.999997865908712	2.98385160845829	3.37732016092685
6562	Affirmation	Take That	Rap/Hip Hop	1.00092580022264	0.221070817252524	0.00418779934023438	6.15009959208491e-08	239.009971324609	238.788900507356	730752705.621828	730752705.621828	3548336.46795539	0.00184931729537507	0.887640468300766	3.40217969715121
6531	The Lazy Song	Bruno Mars	Rap/Hip Hop	118504.565581931	1044.86622903557	113.415059544332	5.56424014244354e-309	1044.8750462068	0.00881717122944433	56.1335316684509	56.1335316684509	6531	1	0.998242447881542	0.811785921946216
6524	Underground Machine	Take That	Metal	3.72431897480504	0.261264114231705	10.4274518634769	0.0106472985626831	0.357164820664366	0.0959007064326608	674.931245701551	674.931245701551	6702.60463444224	0.973352950952164	1.50408531848285	3.38927239582483
6516	California King Bed	Rihanna	Rock	161.455457921604	11.8005785615063	13.5972534808601	3.22014250891895e-109	11.8741228255305	0.0735442640241745	468.634220581092	468.634220581092	6516	1	0.956950942184969	1.90466815212234
6509	Higher	The Saturdays	Dance	7.66502774403981	0.210177636969507	31.7114029834049	0.230284955006389	0.241712034880672	0.0315343979111652	197.570461411378	197.570461411378	6512.06482838485	0.999529361505818	1.03851889177747	1.12074667233704
6492	After The Storm	Mumford \& Sons	Rock	157.868092838223	11.7534224974542	13.3465884402778	8.59709926063304e-109	11.8283480115266	0.0749255140723578	476.190115221253	476.190115221253	6492	1	0.939283823228776	0.928524762481657
6432	The Recluse	Plan B	Dance	4.56873867841722	0.698215400931583	5.11122881800615	1.88867664845081e-10	0.89386306915515	0.195647668223567	1161.8132824053	1161.8132824053	6502.88540937585	0.9890993912835	3.93788207234904	1.4562194075388
6424	Timshel	Mumford \& Sons	Pop	6.17244230210048	0.168837117243142	30.6356942511145	0.652533595084875	0.20147877999781	0.032641662754668	197.588475809777	197.588475809777	6437.60606090273	0.997886471962713	1.35674409406993	0.926324947977328
6419	Coming Up Easy	Paolo Nutini	Electronica	2.94180895162177e-05	-0.0379174100609741	26.3723334558572	0.000318757273275819	1.11549057899857e-06	0.0379185255515531	707884.228103238	707884.228103238	Inf	0	0.587363102285874	1.41313448692065
6388	Dust Bowl Dance	Mumford \& Sons	Pop	7.37199906289905	3.10785366325386	2.05028928428622	4.29969926834595e-26	3.59558971477799	0.487736051524132	2519.35458873334	2519.35458873334	6392.03685098837	0.999368456239776	0.867373779867063	0.932372504830365
6385	Thistle \& Weeds	Mumford \& Sons	Dance	4.76996001969396	3.01473924226482	1.25050948580939	1.65834863144361e-15	3.81441330419547	0.79967406193065	4424.23236738629	4424.23236738629	6441.98730391502	0.991153769601442	1.15335015258698	0.916352197401942
6378	Chasing Pavements (album)	Adele	Rock	159.467525051757	11.8388973089238	13.3853281193941	1.31912904094103e-109	11.9136059743431	0.0747086654193474	466.105150760761	466.105150760761	6378	1	0.949456991266717	2.09452969610133
6376	Don\'t Stop Me Now (2009 Digital Remaster)	Queen	Rock	26.6118167658799	1.496548385326	17.1139249602683	1.52250773862689e-05	1.55498033488296	0.0584319495569602	356.554597056672	356.554597056672	6376.00000001767	0.999999999997229	0.962032720207823	2.54674096064491
6372	Flowerbed	Take That	Indie/Alternative	8.14970856946833	0.590151345508913	12.1150423935793	0.00684387741705888	0.672693359602894	0.0825420140939812	496.189539885531	496.189539885531	6373.84523935378	0.999710498249568	0.831562911664364	3.38603494133015
6353	We No Speak Americano (UK Radio Edit)	Yolanda Be Cool \& DCUP	Soul/R\&B/Funk	8.09804946258194	0.263546736447509	26.9327921045825	0.121586642985311	0.300676195439986	0.0371294589924769	218.627893451525	218.627893451525	6354.93751621497	0.999695116402006	0.964327205943123	1.68857588509973
6352	Invincible (feat. Kelly Rowland)	Tinie Tempah	Dance	9.68921140817765	0.150725146839377	57.6493809452875	0.287176845139085	0.168071386878781	0.017346240039404	107.390129187928	107.390129187928	6352.39375600912	0.999938014546289	1.43357497778833	0.807125437493184
6344	Writing\'s On The Wall	Plan B	Indie/Alternative	404.822647987889	27.1258857689601	14.8869847579311	0.55667154994596	27.1930585387494	0.0671727697892112	503.900488081166	503.900488081166	6344	1	9.73781060201012	1.42960243038869
6340	Welcome To The Jungle	Guns N\' Roses	Dance	3.79797937827256	0.651233247304708	4.29643202316943	6.54727441053981e-10	0.883984515009465	0.232751267704758	1383.35905120354	1383.35905120354	6499.98063650336	0.975387521063536	4.33307534378089	1.06418991568312
6337	I Want To Break Free (Single Version) (2009 Digital Remaster)	Queen	Rap/Hip Hop	40714.1336649185	325.826866243692	124.953273909796	1.13464427047649e-96	325.83486923528	0.00800299158805477	53.6250071343867	53.6250071343867	6337	1	1.1121507022602	1.13453859720357
6323	Evacuate The Dancefloor	Cascada	Rap/Hip Hop	552.634706631068	4.35087032547926	126.787209308589	2.11692317549302e-11	4.35875755641883	0.00788723093956652	47.7987489394709	47.7987489394709	6323	1	1.38490929033982	0.741756524799452
6320	Under Pressure (2009 Digital Remaster)	Queen	Rock	156.343239271065	11.6879880896189	13.2908451035331	3.35704091696067e-108	11.7632278499359	0.0752397603169845	464.892015983767	464.892015983767	6320	1	0.948481925121366	1.25411379833761
6310	Blue Monday	Ministry Of Sound	Rap/Hip Hop	1905.01499003438	16.6321016918639	114.478315808145	1.41244114259838e-05	16.640836970619	0.00873527875511295	51.8904445701193	51.8904445701193	6310	1	1.40764958891886	2.37812764393589
6309	Billionaire (Live From BBC 1\'s Radio Live Lounge)	Various Artists	Indie/Alternative	37.4304287092199	6.79622714555548	5.36039010012258	2.40756005029142e-69	6.98278073238811	0.186553586832632	1045.56876752894	1045.56876752894	6309	1	0.869850199674949	0.767334633718408
6307	Warrior\'s Dance	The Prodigy	Soul/R\&B/Funk	40.4532890997117	1.44499336510576	27.3034396229384	0.564572016068169	1.48161878717016	0.0366254220644007	249.070429102316	249.070429102316	6307	1	4.20771064747129	0.590650397709016
6303	Hollywood	Various Artists	Rap/Hip Hop	115253.107857522	1044.60221821876	110.331096227278	6.79181864956775e-309	1044.61128184664	0.00906362788184429	55.6904236915621	55.6904236915621	6303	1	0.972415078832781	5.66213254223035
6293	Call On Me	Ministry Of Sound	Pop	507.245681902511	7.75795192380648	65.2550682028612	2.37852162640634e-22	7.77327640399692	0.0153244801904314	89.0414620462717	89.0414620462717	6293	1	1.03768488986411	1.20480477154227
6283	Another One Bites The Dust (2009 Digital Remaster)	Queen	Rap/Hip Hop	114289.859329444	1044.79842373024	109.388430087211	5.8278917878021e-309	1044.80756546487	0.00914173463503169	55.9542682932793	55.9542682932793	6283	1	0.96147572553166	1.24158640160665
6281	One Day Like This	Elbow	Rap/Hip Hop	115871.701786798	1044.74111885903	110.908530060864	6.10101263691186e-309	1044.75013529807	0.0090164390372068	55.2160728845975	55.2160728845975	6281	1	0.974866158803859	1.01096198563711
6280	Never Forget You	Noisettes	Soul/R\&B/Funk	3.90207504049732	0.0217304283894328	133.548910702034	0.273255124973713	0.0292183217368457	0.00748789334741287	43.3419515645722	43.3419515645722	6421.34430448497	0.977988362283229	2.72721676456009	0.975105902137884
6280	The Boy Does Nothing	Alesha Dixon	Rap/Hip Hop	115528.434226178	1044.87342321465	110.565961062295	5.63502092311412e-309	1044.88246758952	0.0090443748726299	55.2819025799229	55.2819025799229	6280	1	1.07518495202272	1.12321465780254
6276	Release Me (UK Radio Edit)	Agnes	Dance	3.57609186367627	0.633853966257066	4.06417250788569	2.45154151899246e-08	0.879906513992111	0.246052547735045	1460.67926637038	1460.67926637038	6478.78057868046	0.968700810867443	3.99642201724291	0.988069059541308
6267	Take Back The City	Snow Patrol	Rap/Hip Hop	104088.058523111	943.999834779017	110.261733835449	2.79290822639646e-279	944.008904108559	0.00906932954176443	55.4155964731284	55.4155964731284	6267	1	0.976919442220892	0.957526010302665
6251	Rapture	Ministry Of Sound	Soul/R\&B/Funk	161701.74284752	703.879051045793	229.728023027923	4.61485234585338e-231	703.883404019309	0.00435297351546203	28.5831846937355	28.5831846937355	6251	1	1.62127150193929	2.91731344805053
6231	Welcome To Hell	Plan B	Rap/Hip Hop	82.765003503867	2.41830554760403	33.8108654569631	2.14530980579241e-11	2.4478818387307	0.0295762911266756	158.122886355326	158.122886355326	6231	1	1.37439830329048	1.4202954313581
6228	No Love (Album Version (Explicit))	Eminem	Indie/Alternative	4.15267716959785	0.905405219374834	3.48206206694359	6.827367487867e-10	1.1925913696429	0.287186150268068	1598.71661620623	1598.71661620623	6334.82213358369	0.983137311303915	1.10867628842004	0.998366737243775
6227	Crazy Little Thing Called Love (2009 Digital Remaster)	Queen	Soul/R\&B/Funk	148115.5057544	656.892810086816	225.477434796136	1.01865985881896e-215	656.897245120419	0.00443503360282658	28.9301166800806	28.9301166800806	6227	1	1.64127199850699	1.24503639967262
6227	Hard Times	Plan B	Dance	3.26105948464643	0.24046876286641	9.40271600225486	0.123942827443458	0.346821012552585	0.106352249686175	645.532130971253	645.532130971253	6515.7051426342	0.955690882826309	1.41243225372944	1.40382566190992
6223	Run	Snow Patrol	Rock	7.44937048679253	0.40459761945099	15.940208683244	0.00229325052900749	0.467332055359045	0.0627344359080554	423.976887816632	423.976887816632	6226.63851060501	0.999415654112758	1.77469129134753	1.13679377377606
6212	Beautiful Monster	Ne-Yo	Soul/R\&B/Funk	1.1009651299449	0.00761022749555934	13.267031767948	0.00773093566572553	0.0829850375880411	0.0753748100924817	1797.67482252688	1797.67482252688	34972.3018422123	0.17762628345218	2.66950002561199	0.616470182670077
6208	What You Gonna Do	Plan B	Soul/R\&B/Funk	167586.785993632	731.72797003426	229.027443061642	3.65073074153738e-240	731.732336323237	0.00436628897669199	28.5665149377684	28.5665149377684	6208	1	1.6334234051336	1.41014052475206
6204	Forget You	Various Artists	Indie/Alternative	5364.51548790519	48.1903920943734	111.298440514897	3.29944738018232e-16	48.1993769462309	0.00898485185752581	52.7242047766041	52.7242047766041	6204	1	1.39991136380221	3.97404744365049
6197	Traded In My Cigarettes	Plan B	Pop	38053.4164898486	109.524951883441	347.431483287431	5.70148233674687e-309	109.527830148792	0.00287826535044522	20.2580888524525	20.2580888524525	6197	1	2.23831068759854	1.40128162821507
6182	I Know A Song	Plan B	Soul/R\&B/Funk	91049.4333693134	395.452976637787	230.238331099247	3.60909945651341e-130	395.457319963223	0.00434332543684457	28.2666144095392	28.2666144095392	6182	1	1.64817161177557	1.40959319956913
6181	Band Aid	Pixie Lott	Rock	4.557401894143	0.247694601566201	14.3620485535379	0.0123190222802263	0.317322551664843	0.0696279500986415	465.0131072812	465.0131072812	6249.93700069728	0.988969968706951	2.86176352001848	1.8083421399304
6179	Free	Plan B	Pop	3.87413973895319	0.170681070936731	16.8392413006278	0.0561031281189528	0.230066169240579	0.0593850983038479	357.566160963447	357.566160963447	6322.39145307535	0.977320060907396	0.887537922447289	1.46270092892069
6145	Pump Up The Volume	Ministry Of Sound	Dance	2.98894805964041	0.233656542224147	8.51227207553388	0.112980042549564	0.351133990210592	0.117477447986445	713.719919397896	713.719919397896	6539.1719757479	0.939721423872963	1.53256258169837	2.23549446343441
6142	Darkest Place	Plan B	Rap/Hip Hop	6.81647674910364	0.140522001567488	41.391929265327	0.281364519937753	0.164681300680846	0.0241592991133582	143.339672298752	143.339672298752	6148.78733088478	0.998896151302764	1.21993249085244	1.4067500085286
6137	My Love	Pixie Lott	Pop	471.264852573484	1.35002496970453	348.337892354989	0.000125030448420543	1.35289574552865	0.00287077582412684	19.2655906595357	19.2655906595357	6137	1	2.17901378021635	1.77882998557346
6137	Nothin\' On You (feat. Bruno Mars)	B.o.B	Soul/R\&B/Funk	130737.529470352	571.579703724756	228.728432130103	7.26357388898805e-188	571.584075721672	0.00437199691654944	28.2228555798284	28.2228555798284	6137	1	1.65108119556548	1.80857655771343
6133	Set The Fire To The Third Bar	Snow Patrol	Pop	598.589628636823	1.71923479217083	347.590469526423	1.1212258331753e-05	1.7221117410163	0.00287694884546879	19.3253079255864	19.3253079255864	6133	1	2.22760441163941	1.75174752635538
6124	Here We Go Again	Pixie Lott	Pop	1073.32512685958	3.02128668127278	354.923329026109	2.84944974429861e-09	3.02410419119174	0.00281750991895615	19.2986290809763	19.2986290809763	6124	1	2.20537986095774	1.79661707621867
6110	Vienna	Ministry Of Sound	Soul/R\&B/Funk	12.7237255777765	0.997843862734299	11.749058159912	3.70401205968927e-11	1.08295706809845	0.0851132053641558	482.15823900252	482.15823900252	6110.01820602614	0.999997020299199	1.03785732551634	1.75823984828914
6103	With Or Without You	U2	Pop	37510.9692105757	109.09941624097	343.814573010423	5.63132885606126e-309	109.102324785513	0.00290854454261217	20.0884316526773	20.0884316526773	6103	1	2.3123756889708	1.30470607136682
6103	Halo	Beyoncé	Dance	4.01437269338546	0.265718684075777	11.3442255815396	0.143758577334829	0.353869258375648	0.0881505742998708	511.806609251632	511.806609251632	6224.54310798459	0.980473569565503	1.70010977476444	0.740883216141097
6101	Nothing Compares	Pixie Lott	Pop	13511.9473754811	38.5577423128253	350.408155795653	3.30290377073385e-109	38.5605961276794	0.00285381485407882	19.7754108481881	19.7754108481881	6101	1	2.32697863943409	1.75150029901075
6101	Jack	Pixie Lott	Rock	22478.9190785334	237.164918360731	94.7775886665677	1.06112129880714e-100	237.175469378266	0.01055101753557	63.5599079771238	63.5599079771238	6101	1	1.47290215157892	1.78136950420928
6100	Undisclosed Desires	Muse	Dance	1.00868882486064	0.0125252219372989	0.6937062595889	0.000889952003840145	1.45405755089828	1.44153232896098	167007.084907158	167007.084907158	355098.146756431	0.0171783492978467	0.868515521768686	1.84039753882297
6076	Growing Up Beside You	Paolo Nutini	Pop	4173.52896903445	11.6662194647906	357.65904984279	2.38357596002209e-33	11.6690154236806	0.00279595889000866	19.29510872734	19.29510872734	6076	1	2.30535169752335	1.3366425081014
6076	Hold Me In Your Arms	Pixie Lott	Pop	1814.20645677801	5.21441739828937	347.729442866013	3.64428080543194e-15	5.2172931973352	0.0028757990458269	19.6011620684122	19.6011620684122	6076	1	2.29336936049798	1.77364643702849
6059	Come As You Are	Nirvana	Rock	1.01574835658434	0.184258276266389	0.0854689238575638	6.59185756692776e-06	11.8844172915656	11.7001590152993	2056426.13155715	2056426.13155715	196419.170085237	0.0308472945760369	3.21906697624889	1.17425980982602
6058	Heart Vacancy	The Wanted	Soul/R\&B/Funk	3986.13866246241	57.0583782153891	69.8431814416273	2.40679296803442e-49	57.0726960053202	0.0143177899310868	82.7532392015701	82.7532392015701	6058	1	0.979901059341771	0.856414601598693
6050	Tainted Love/Where Did Our Love Go? (12" Mix)	Ministry Of Sound	Pop	37825.3507690844	109.096743290505	346.704673560834	5.58302060249824e-309	109.099627589668	0.00288429916369309	19.8533207869321	19.8533207869321	6050	1	2.31898102179945	1.86564457571907
6048	I Know You Want Me (Calle Ocho) (Radio Edit)	Pitbull	Pop	51.6837053517505	5.59293405555597	9.06209600333152	5.4601181264868e-29	5.70328380241722	0.110349746861252	779.204481076835	779.204481076835	6048	1	7.99841552726163	0.806342309837483
6044	Tricks Of The Trade	Paolo Nutini	Dance	8.17556777561726	0.455993346212234	15.7361238606265	0.00599300352416282	0.51954139710818	0.0635480508959458	372.90672131923	372.90672131923	6045.70547213221	0.999717903536639	1.58930233982878	1.34963217202495
6036	The Way The World Works	Pixie Lott	Dance	3.17798476595279	0.24041054848995	9.05943927848839	0.117748361715386	0.350792655953763	0.110382107463814	651.578444547654	651.578444547654	6344.56360470414	0.951365669267567	1.54416263296607	1.77539827695072
6031	High Hopes	Paolo Nutini	Dance	3.43970603735696	0.248803311608442	9.80576191524523	0.128469975022412	0.350784168235736	0.101980856627294	595.047953786794	595.047953786794	6258.46622027164	0.963654638011009	1.48637065521191	1.33754633088207
6028	No Other Way	Paolo Nutini	Rock	26029.7413948448	278.593636687905	93.4290592717432	5.19691661225287e-118	278.604339995931	0.0107033080263759	63.7288710351736	63.7288710351736	6028	1	1.48912927369046	1.33116976768235
6022	Te Amo	Rihanna	Pop	1.00059194097703	0.475421753982687	0.00124508601483939	9.42839127502954e-10	803.632784443496	803.157362689514	3625658704.90856	3625658704.90856	5090670.85609865	0.00118294821453357	1.38534255668358	1.12753775178811
6021	Worried Man	Paolo Nutini	Rap/Hip Hop	2.26383663527244	0.314121348537182	4.023402551778	0.0211169424626561	0.562667196766583	0.248545848229401	1604.91534585484	1604.91534585484	7034.05025681006	0.855979098837221	1.47598987019166	1.43464430711872
5996	19	Ministry Of Sound	Rap/Hip Hop	1.00000883801619	0.0208957835725414	0.000422956916572458	9.53501533998683e-12	2364.32789921021	2364.30700342664	704107952621.38	704107952621.38	339220424.126368	1.76758224845752e-05	1.36728720547783	1.81229245217482
5996	Simple Things	Paolo Nutini	Rock	26386.7802342355	279.921626826713	94.2613135446293	1.42404509051867e-118	279.932235632833	0.010608806119878	62.9106247458874	62.9106247458874	5996	1	1.49843225288378	1.46541356580865
5991	We Will Rock You (2009 Digital Remaster)	Queen	Soul/R\&B/Funk	11.1188752553014	0.239484660043295	42.2527073486548	0.0971955909925511	0.2631517825249	0.0236671224816044	138.266449535668	138.266449535668	5991.08886100394	0.999985167804051	1.41088163044415	2.50048915077279
5987	Who\'s That Chick ? (feat. Rihanna)	David Guetta	Rock	23611.6315818655	254.714767308865	92.694396290088	4.76333171034078e-108	254.725555447523	0.0107881386580316	63.8622092943762	63.8622092943762	5987	1	1.27454795539754	0.592271028837919
5979	Chamber Music	Paolo Nutini	Dance	2.90976254929004	0.229634579159148	8.31652861813323	0.112185311774345	0.349877056028598	0.12024247686945	714.644118233618	714.644118233618	6401.71304838275	0.933968760363363	1.51994521626052	1.34604085488069
5971	Keep Rolling	Paolo Nutini	Pop	80645628008.4903	277136257.996443	290.996308424304	0.72820170465718	277136257.99988	0.0034364697112992	20.5453962159231	20.5453962159231	5971	1	2.82109525083175	1.45632906567272
5966	Mr. Brightside	The Killers	Pop	12.158876263581	1.08600471565925	10.2751637287386	2.05044615615651e-09	1.18332676583769	0.0973220501784416	557.250297064413	557.250297064413	5966.03127377725	0.999994758026598	0.827803698750752	1.97722622422044
5930	Cheers (Drink To That)	Rihanna	Dance	3.08599794889952	0.237530762130403	8.78201177056096	0.115040801529575	0.35139988757979	0.113869125449387	663.631965558629	663.631965558629	6268.24880711238	0.946037750331706	1.56428262391802	2.2336128891409
5930	Tricks Of The Trade [Live]	Paolo Nutini	Rock	24599.1874815171	260.887093694797	94.2867166525826	1.25665563595321e-110	260.897699642649	0.0106059478524922	62.2799728966408	62.2799728966408	5930	1	1.33631683015629	1.46485783339661
5926	Candy	Various Artists	Pop	40921.7453440892	716.116829687996	57.1425550240424	5.56503739527258e-309	716.134329780521	0.0175000925243762	101.010759503231	101.010759503231	5926	1	0.881277153338814	2.37431766012753
5918	Party Rock Anthem	LMFAO	Rock	0.0666083429224807	-0.0140822258562502	66.281542889986	4.45890850330248e-07	0.00100493048318198	0.0150871563394322	178943895.057615	178943895.057615	Inf	0	0.832832447178665	8.93452804552736
5917	Together In Electric Dreams	Ministry Of Sound	Dance	2.82683703437918	0.228681730325235	7.98855698608292	0.104788359097895	0.35386078353123	0.125179053205995	741.193507266614	741.193507266614	6380.94611760228	0.92729195497789	1.46375221118494	1.83905332374862
5905	Enola Gay	Ministry Of Sound	Metal	0.962884139289536	-0.000671423976419467	55.2793197949135	0.814111972274695	0.0174185236515543	0.0180899476279738	141.622236794557	141.622236794557	-26593755799622778880	-2.22044604925031e-16	15.3247787200871	1.60136184285722
5903	Who Wants To Live Forever (2009 Digital Remaster)	Queen	Rock	27487.0486100004	292.316729183981	94.0283119845016	1.00669400494288e-123	292.327364278655	0.0106350946740895	61.9076624408512	61.9076624408512	5903	1	1.53894274999421	2.49166267382538
5902	DJ Got Us Fallin\' in Love	Usher feat. Pitbull	Soul/R\&B/Funk	1831.86383430141	27.9352235320919	65.5396163985626	2.11274373057143e-24	27.9504814791925	0.015257947100556	84.6546082531242	84.6546082531242	5902	1	0.953550042792657	14.0793722378297
